site_id,"(0,5]","(5,10]","(10,15]","(15,20]","(20,25]","(25,30]","(30,35]","(35,40]",cluster,cluster_label
BVL001,0.913461538,0.009615385,0.019230769,0.019230769,0.019230769,0.019230769,0.0,0.0,3,0–5m dominant
BVN001,0.768,0.232,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVP001,0.978494624,0.016129032,0.005376344,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVR008,0.928571429,0.0,0.071428571,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVR010,0.5546875,0.140625,0.2109375,0.0859375,0.0078125,0.0,0.0,0.0,3,0–5m dominant
BVR015,0.321766562,0.556256572,0.069400631,0.050473186,0.002103049,0.0,0.0,0.0,0,5–10m dominant
BVU002,0.592592593,0.296296296,0.111111111,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW011,0.176470588,0.823529412,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVW014,0.608695652,0.391304348,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVW027,0.951219512,0.0,0.048780488,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW029,0.932038835,0.063106796,0.004854369,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW031,0.976958525,0.023041475,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW032,0.153846154,0.230769231,0.153846154,0.461538462,0.0,0.0,0.0,0.0,1,10–15m dominant
BVW034,0.821428571,0.107142857,0.071428571,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW035,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW036,0.684210526,0.263157895,0.0,0.052631579,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW040,0.993006993,0.006993007,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW041,0.470588235,0.529411765,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVW042,0.955555556,0.044444444,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW043,0.976744186,0.0,0.023255814,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW045,0.956521739,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW047,0.914285714,0.085714286,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW048,0.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVW049,0.608695652,0.376811594,0.014492754,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVW050,0.428571429,0.0,0.0,0.571428571,0.0,0.0,0.0,0.0,1,10–15m dominant
BVW051,0.964285714,0.035714286,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW052,0.729166667,0.270833333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW053,0.978835979,0.021164021,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW054,0.985714286,0.014285714,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW055,0.864197531,0.135802469,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVW056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVY002,0.953125,0.0,0.0,0.03125,0.015625,0.0,0.0,0.0,3,0–5m dominant
BVY012,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BWD001,0.780632411,0.186956522,0.023913043,0.008498024,0.0,0.0,0.0,0.0,3,0–5m dominant
BWD003,0.740740741,0.111111111,0.074074074,0.074074074,0.0,0.0,0.0,0.0,3,0–5m dominant
BWD006,0.218468468,0.620495495,0.118243243,0.039414414,0.003378378,0.0,0.0,0.0,0,5–10m dominant
BWD007,0.330708661,0.480314961,0.181102362,0.007874016,0.0,0.0,0.0,0.0,0,5–10m dominant
BWD011,0.807692308,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BWD016,0.990797546,0.009202454,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BWD022,0.556818182,0.329545455,0.0,0.102272727,0.011363636,0.0,0.0,0.0,0,5–10m dominant
BWE001,0.322684162,0.375668545,0.296798117,0.004278685,0.000570491,0.0,0.0,0.0,0,5–10m dominant
BXC001,0.607142857,0.392857143,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXC003,0.147704591,0.730538922,0.119760479,0.001996008,0.0,0.0,0.0,0.0,0,5–10m dominant
BXD001,0.105504587,0.318807339,0.525229358,0.048165138,0.0,0.0,0.0,0.0,1,10–15m dominant
BXD008,0.238335012,0.45686472,0.278952669,0.024504867,0.001007049,0.000335683,0.0,0.0,0,5–10m dominant
BXD014,0.438262844,0.437411297,0.090831678,0.011070111,0.012773205,0.009083168,0.000567698,0.0,0,5–10m dominant
BXD015,0.672113974,0.290173895,0.036245548,0.001257071,0.000209512,0.0,0.0,0.0,3,0–5m dominant
BXD019,0.483333333,0.25,0.216666667,0.05,0.0,0.0,0.0,0.0,0,5–10m dominant
BXD020,0.68,0.16,0.12,0.04,0.0,0.0,0.0,0.0,3,0–5m dominant
BXE006,0.1747851,0.534383954,0.290830946,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXE007,0.309734513,0.541297935,0.14159292,0.007374631,0.0,0.0,0.0,0.0,0,5–10m dominant
BXE014,0.088100686,0.614416476,0.294050343,0.00228833,0.001144165,0.0,0.0,0.0,0,5–10m dominant
BXE022,0.01572327,0.578616352,0.405660377,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BXE024,0.577352472,0.346092504,0.055821372,0.011164274,0.0,0.007974482,0.001594896,0.0,0,5–10m dominant
BXE027,0.302982732,0.5855573,0.106750392,0.004709576,0.0,0.0,0.0,0.0,0,5–10m dominant
BXE032,0.785185185,0.181481481,0.033333333,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BXH002,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXH003,0.166666667,0.75,0.083333333,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXH004,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BXH021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXH023,0.164948454,0.296023564,0.521354934,0.010309278,0.001472754,0.004418262,0.001472754,0.0,1,10–15m dominant
BXH026,0.08,0.506666667,0.413333333,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BXH031,0.287234043,0.691489362,0.021276596,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXH034,0.5625,0.375,0.0625,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXI002,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BXI003,0.344827586,0.379310345,0.275862069,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXI004,0.619047619,0.19047619,0.0,0.031746032,0.126984127,0.031746032,0.0,0.0,4,0–25m mixed structure
BXI013,0.627906977,0.341085271,0.007751938,0.023255814,0.0,0.0,0.0,0.0,3,0–5m dominant
BXJ008,0.323671498,0.599033816,0.048309179,0.004830918,0.024154589,0.0,0.0,0.0,0,5–10m dominant
BXJ019,0.337750294,0.378091873,0.279740872,0.004416961,0.0,0.0,0.0,0.0,0,5–10m dominant
BXM001,0.577319588,0.309278351,0.092783505,0.0,0.010309278,0.0,0.010309278,0.0,0,5–10m dominant
BXM008,0.087179487,0.38974359,0.520512821,0.002564103,0.0,0.0,0.0,0.0,1,10–15m dominant
BXM012,0.800110742,0.086932447,0.050387597,0.021594684,0.013842746,0.022148394,0.003322259,0.00166113,3,0–5m dominant
BXM014,0.09140625,0.36796875,0.5328125,0.0078125,0.0,0.0,0.0,0.0,1,10–15m dominant
BXN008,0.305084746,0.427118644,0.179661017,0.071186441,0.016949153,0.0,0.0,0.0,0,5–10m dominant
BXN009,0.625704622,0.243517475,0.067643743,0.027057497,0.013528749,0.013528749,0.006764374,0.001127396,3,0–5m dominant
BXP002,0.696721311,0.213114754,0.073770492,0.016393443,0.0,0.0,0.0,0.0,3,0–5m dominant
BXP003,0.931122449,0.066326531,0.00255102,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BXP004,0.241071429,0.392857143,0.258928571,0.035714286,0.0625,0.008928571,0.0,0.0,1,10–15m dominant
BXQ004,0.6875,0.270833333,0.020833333,0.013888889,0.006944444,0.0,0.0,0.0,3,0–5m dominant
BXQ005,0.023255814,0.709302326,0.244186047,0.023255814,0.0,0.0,0.0,0.0,0,5–10m dominant
BXR027,0.60326087,0.043478261,0.282608696,0.016304348,0.048913043,0.005434783,0.0,0.0,3,0–5m dominant
BXR031,0.372307692,0.613846154,0.013846154,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXS006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXS007,0.368421053,0.342105263,0.289473684,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXS009,0.850556439,0.052464229,0.079491256,0.00317965,0.009538951,0.004769475,0.0,0.0,3,0–5m dominant
BXU001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BXU002,0.583333333,0.416666667,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXU003,0.404255319,0.063829787,0.191489362,0.265957447,0.074468085,0.0,0.0,0.0,1,10–15m dominant
BXU004,0.972222222,0.018518519,0.009259259,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BXW007,0.266483516,0.362637363,0.35989011,0.008241758,0.002747253,0.0,0.0,0.0,1,10–15m dominant
BXW008,0.133064516,0.447580645,0.383064516,0.036290323,0.0,0.0,0.0,0.0,1,10–15m dominant
BXW010,0.197309417,0.511210762,0.264573991,0.02690583,0.0,0.0,0.0,0.0,0,5–10m dominant
BXW013,0.023316062,0.251295337,0.725388601,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BXW016,0.238095238,0.6,0.161904762,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXW017,0.063492063,0.206349206,0.720634921,0.00952381,0.0,0.0,0.0,0.0,1,10–15m dominant
BXW019,0.299401198,0.269461078,0.156544055,0.116338751,0.106073567,0.045337896,0.005132592,0.001710864,4,0–25m mixed structure
BXW020,0.080645161,0.580645161,0.322580645,0.016129032,0.0,0.0,0.0,0.0,0,5–10m dominant
BXY001,0.388888889,0.388888889,0.0,0.055555556,0.111111111,0.055555556,0.0,0.0,4,0–25m mixed structure
BXY002,0.420408163,0.46122449,0.106122449,0.004081633,0.008163265,0.0,0.0,0.0,0,5–10m dominant
BXY004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BXY008,0.27,0.17,0.44,0.03,0.09,0.0,0.0,0.0,1,10–15m dominant
BXY202,0.882666667,0.053333333,0.048,0.016,0.0,0.0,0.0,0.0,3,0–5m dominant
BXZ003,0.4,0.466666667,0.133333333,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BXZ005,0.714285714,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BXZ013,0.703703704,0.259259259,0.037037037,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BXZ014,0.708333333,0.083333333,0.020833333,0.1875,0.0,0.0,0.0,0.0,3,0–5m dominant
BXZ015,0.898648649,0.074324324,0.013513514,0.013513514,0.0,0.0,0.0,0.0,3,0–5m dominant
BYB502,0.058252427,0.199029126,0.509708738,0.223300971,0.004854369,0.004854369,0.0,0.0,1,10–15m dominant
BYI002,0.073394495,0.302752294,0.45412844,0.059633028,0.050458716,0.04587156,0.013761468,0.0,4,0–25m mixed structure
BYN003,0.313751669,0.07646559,0.210219687,0.304405874,0.091030465,0.003762593,0.000364122,0.0,4,0–25m mixed structure
BYU001,0.321340562,0.377033021,0.276490882,0.025135535,0.0,0.0,0.0,0.0,0,5–10m dominant
BZK001,0.473958333,0.34375,0.083333333,0.03125,0.015625,0.015625,0.036458333,0.0,4,0–25m mixed structure
CEK001,0.923076923,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFA002,0.561232766,0.389294404,0.02919708,0.01378751,0.00405515,0.00243309,0.0,0.0,0,5–10m dominant
CFA016,0.716171617,0.267326733,0.01320132,0.0,0.00330033,0.0,0.0,0.0,3,0–5m dominant
CFA021,0.992628993,0.002457002,0.004914005,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFA022,0.775879397,0.185929648,0.033165829,0.005025126,0.0,0.0,0.0,0.0,3,0–5m dominant
CFA024,0.483870968,0.365591398,0.139784946,0.010752688,0.0,0.0,0.0,0.0,0,5–10m dominant
CFA025,0.065851735,0.176656151,0.620925342,0.135646688,0.000657203,0.000131441,0.000131441,0.0,1,10–15m dominant
CFB013,0.216723549,0.776450512,0.005688282,0.001137656,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB025,0.463194444,0.484027778,0.020138889,0.011805556,0.007638889,0.010416667,0.002777778,0.0,0,5–10m dominant
CFB034,0.103960396,0.894389439,0.0,0.001650165,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB037,0.912307692,0.067692308,0.018461538,0.001538462,0.0,0.0,0.0,0.0,3,0–5m dominant
CFB058,0.362576886,0.477986403,0.11929427,0.027840725,0.010521204,0.001618647,0.000161865,0.0,0,5–10m dominant
CFB059,0.528625954,0.397105598,0.061863868,0.009860051,0.002385496,0.000159033,0.0,0.0,0,5–10m dominant
CFB066,0.285714286,0.676190476,0.038095238,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB067,0.253200569,0.674253201,0.06970128,0.00284495,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB068,0.289106145,0.437150838,0.273743017,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB069,0.386666667,0.241481481,0.361481481,0.01037037,0.0,0.0,0.0,0.0,1,10–15m dominant
CFB072,0.233082707,0.734962406,0.013157895,0.018796992,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB073,0.575313808,0.331799163,0.059832636,0.021757322,0.010460251,0.00083682,0.0,0.0,0,5–10m dominant
CFB074,0.440198511,0.380148883,0.172208437,0.007444169,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB075,0.644808743,0.25136612,0.103825137,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFB076,0.88593877,0.106204281,0.006502303,0.001354646,0.0,0.0,0.0,0.0,3,0–5m dominant
CFB077,0.974789916,0.019607843,0.005602241,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFB078,0.898734177,0.095840868,0.005424955,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFB210,0.114518148,0.309136421,0.546933667,0.029411765,0.0,0.0,0.0,0.0,1,10–15m dominant
CFB230,0.568474536,0.372090275,0.058371736,0.001063453,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB264,0.271929825,0.464912281,0.109649123,0.144736842,0.00877193,0.0,0.0,0.0,0,5–10m dominant
CFB265,0.554054054,0.256756757,0.148648649,0.040540541,0.0,0.0,0.0,0.0,3,0–5m dominant
CFB267,0.565957447,0.4,0.029787234,0.004255319,0.0,0.0,0.0,0.0,0,5–10m dominant
CFB270,0.290289781,0.540925267,0.155566853,0.006100661,0.004067107,0.00305033,0.0,0.0,0,5–10m dominant
CFB500,0.207571614,0.431697135,0.334244998,0.024758889,0.001583417,0.0,0.000143947,0.0,1,10–15m dominant
CFB580,0.612903226,0.35483871,0.032258065,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFC004,0.349296923,0.451803546,0.185856939,0.013042592,0.0,0.0,0.0,0.0,0,5–10m dominant
CFC007,0.184102704,0.50232177,0.276290631,0.035919148,0.001365747,0.0,0.0,0.0,0,5–10m dominant
CFC008,0.838879736,0.138385502,0.021087315,0.001317957,0.000329489,0.0,0.0,0.0,3,0–5m dominant
CFC013,0.076979626,0.129699643,0.429951691,0.358328082,0.004935938,0.0,0.0,0.0,1,10–15m dominant
CFC014,0.024544735,0.156769596,0.562945368,0.25415677,0.001583531,0.0,0.0,0.0,1,10–15m dominant
CFC035,0.375,0.458333333,0.166666667,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFC038,0.68115942,0.210144928,0.101449275,0.007246377,0.0,0.0,0.0,0.0,3,0–5m dominant
CFC069,0.563569682,0.375305623,0.055012225,0.003667482,0.0,0.002444988,0.0,0.0,0,5–10m dominant
CFC070,0.217818539,0.628234523,0.150999017,0.00294792,0.0,0.0,0.0,0.0,0,5–10m dominant
CFC079,0.85915493,0.126760563,0.014084507,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFC083,0.66637931,0.306034483,0.026724138,0.000862069,0.0,0.0,0.0,0.0,3,0–5m dominant
CFC085,0.923728814,0.076271186,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFC092,0.46685879,0.16426513,0.142170989,0.175792507,0.047070125,0.003842459,0.0,0.0,1,10–15m dominant
CFC114,0.881118881,0.034965035,0.027972028,0.055944056,0.0,0.0,0.0,0.0,3,0–5m dominant
CFC130,0.872699387,0.127300613,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFC131,0.199306759,0.648180243,0.046793761,0.012131716,0.039861352,0.048526863,0.005199307,0.0,4,0–25m mixed structure
CFD002,0.404040404,0.52020202,0.03030303,0.006734007,0.01010101,0.016835017,0.011784512,0.0,0,5–10m dominant
CFD003,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFD004,0.571428571,0.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFD011,0.26635514,0.573208723,0.146417445,0.014018692,0.0,0.0,0.0,0.0,0,5–10m dominant
CFD012,0.543307087,0.448818898,0.0,0.0,0.0,0.007874016,0.0,0.0,0,5–10m dominant
CFD020,0.260700389,0.677042802,0.062256809,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFD028,0.168858762,0.448704978,0.368878996,0.012140834,0.000607042,0.000202347,0.000505868,0.000101174,1,10–15m dominant
CFD032,0.418674699,0.472891566,0.048192771,0.024096386,0.036144578,0.0,0.0,0.0,0,5–10m dominant
CFD070,0.178082192,0.504109589,0.284931507,0.032876712,0.0,0.0,0.0,0.0,0,5–10m dominant
CFD074,0.636649215,0.322513089,0.023036649,0.013612565,0.002094241,0.002094241,0.0,0.0,3,0–5m dominant
CFE007,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE011,0.147686833,0.411032028,0.350533808,0.080071174,0.010676157,0.0,0.0,0.0,1,10–15m dominant
CFE013,0.737373737,0.217630854,0.016528926,0.011019284,0.015610652,0.001836547,0.0,0.0,3,0–5m dominant
CFE015,0.536096257,0.397249809,0.045645531,0.020244461,0.000763942,0.0,0.0,0.0,0,5–10m dominant
CFE022,0.436689038,0.497986577,0.063982103,0.001342282,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE023,0.506807867,0.462934947,0.015128593,0.014372163,0.00075643,0.0,0.0,0.0,0,5–10m dominant
CFE024,0.593828715,0.388539043,0.017632242,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE027,0.712121212,0.224747475,0.047979798,0.007575758,0.007575758,0.0,0.0,0.0,3,0–5m dominant
CFE030,0.24137931,0.75862069,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE033,0.323899371,0.462264151,0.176100629,0.034591195,0.003144654,0.0,0.0,0.0,0,5–10m dominant
CFE043,0.732673267,0.178217822,0.089108911,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE046,0.8125,0.178571429,0.008928571,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE048,0.757763975,0.242236025,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE049,0.754016064,0.190763052,0.02811245,0.025100402,0.002008032,0.0,0.0,0.0,3,0–5m dominant
CFE057,0.119169828,0.611247489,0.257531801,0.004686454,0.0,0.001785316,0.003124303,0.002231645,0,5–10m dominant
CFE059,0.108066637,0.379219641,0.47501096,0.037702762,0.0,0.0,0.0,0.0,1,10–15m dominant
CFE063,0.551971326,0.369892473,0.076702509,0.0,0.000716846,0.000716846,0.0,0.0,0,5–10m dominant
CFE064,0.454258675,0.394321767,0.148264984,0.003154574,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE067,0.072824156,0.721136767,0.205150977,0.000888099,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE071,0.040892193,0.362024593,0.567343437,0.025736345,0.003717472,0.000285959,0.0,0.0,1,10–15m dominant
CFE074,0.14347079,0.512886598,0.341924399,0.001718213,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE075,0.415278214,0.509902546,0.068531908,0.005029865,0.000628733,0.000628733,0.0,0.0,0,5–10m dominant
CFE076,0.870558376,0.124365482,0.005076142,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE088,0.029390681,0.291756272,0.611469534,0.064516129,0.002867384,0.0,0.0,0.0,1,10–15m dominant
CFE091,0.103422619,0.399553571,0.496279762,0.000744048,0.0,0.0,0.0,0.0,1,10–15m dominant
CFE096,0.982373678,0.017626322,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE110,0.7136,0.1696,0.0624,0.0288,0.0192,0.0064,0.0,0.0,3,0–5m dominant
CFE111,0.354418384,0.630893153,0.012556266,0.001658375,0.000473821,0.0,0.0,0.0,0,5–10m dominant
CFE113,0.491803279,0.469555035,0.037470726,0.00117096,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE114,0.986655546,0.012510425,0.000834028,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE118,0.243243243,0.437960688,0.28992629,0.027641278,0.001228501,0.0,0.0,0.0,0,5–10m dominant
CFE120,0.128712871,0.435643564,0.429042904,0.0,0.00660066,0.0,0.0,0.0,1,10–15m dominant
CFE122,0.593908629,0.372250423,0.033840948,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE128,0.241462573,0.313211452,0.387374957,0.050017247,0.005174198,0.002069679,0.000689893,0.0,1,10–15m dominant
CFE137,0.131014064,0.866765359,0.002220577,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE150,0.199316629,0.519362187,0.276765376,0.004555809,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE151,0.42150333,0.374881066,0.192197907,0.0,0.000951475,0.00190295,0.007611798,0.000951475,0,5–10m dominant
CFE153,0.467948718,0.521367521,0.004273504,0.006410256,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE164,0.546153846,0.430769231,0.023076923,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE166,0.429018789,0.464509395,0.104384134,0.001043841,0.001043841,0.0,0.0,0.0,0,5–10m dominant
CFE167,0.099830795,0.642978003,0.243654822,0.008460237,0.005076142,0.0,0.0,0.0,0,5–10m dominant
CFE168,0.776261937,0.201909959,0.008185539,0.010914052,0.002728513,0.0,0.0,0.0,3,0–5m dominant
CFE169,0.860443623,0.121996303,0.015711645,0.000924214,0.000924214,0.0,0.0,0.0,3,0–5m dominant
CFE170,0.922563418,0.068090788,0.009345794,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE177,0.596956308,0.36131566,0.027000491,0.006872852,0.005891016,0.001963672,0.0,0.0,0,5–10m dominant
CFE179,0.406091371,0.593908629,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE197,0.180087848,0.355783309,0.462664714,0.001464129,0.0,0.0,0.0,0.0,1,10–15m dominant
CFE202,0.204045734,0.649076517,0.145998241,0.000879507,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE216,0.256880734,0.376146789,0.348623853,0.018348624,0.0,0.0,0.0,0.0,1,10–15m dominant
CFE230,0.36637931,0.612068966,0.017241379,0.004310345,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE235,0.378926702,0.467931937,0.139397906,0.013743455,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE237,0.437914273,0.414052143,0.143614671,0.004418913,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE244,0.244375485,0.663304888,0.09038014,0.001939488,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE251,0.554598277,0.353836906,0.071729112,0.015828491,0.004007213,0.0,0.0,0.0,0,5–10m dominant
CFE254,0.251937984,0.624031008,0.112403101,0.011627907,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE256,0.279643009,0.704632384,0.014024649,0.001699958,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE268,0.556137725,0.416167665,0.027694611,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE275,0.655511811,0.25,0.086614173,0.007874016,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE276,0.399299475,0.590192644,0.007005254,0.003502627,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE277,0.970984456,0.022797927,0.006217617,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE278,0.268258427,0.526685393,0.200842697,0.004213483,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE279,0.023890785,0.228668942,0.744027304,0.003412969,0.0,0.0,0.0,0.0,1,10–15m dominant
CFE280,0.343540391,0.221347332,0.311752698,0.118693497,0.003791193,0.000874891,0.0,0.0,1,10–15m dominant
CFE284,0.085714286,0.605194805,0.303030303,0.003463203,0.002597403,0.0,0.0,0.0,0,5–10m dominant
CFE286,0.157480315,0.74015748,0.102362205,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFE289,0.020282729,0.183773817,0.707437001,0.086662569,0.001229256,0.000614628,0.0,0.0,1,10–15m dominant
CFE292,0.079268293,0.442073171,0.472560976,0.006097561,0.0,0.0,0.0,0.0,1,10–15m dominant
CFE293,0.927116827,0.064308682,0.004287245,0.004287245,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE294,0.056143206,0.257933279,0.641985354,0.043938161,0.0,0.0,0.0,0.0,1,10–15m dominant
CFE295,0.190257536,0.31183869,0.44759433,0.050109802,0.000199641,0.0,0.0,0.0,1,10–15m dominant
CFE299,0.885321101,0.087155963,0.027522936,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE301,0.73605948,0.260223048,0.003717472,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFE302,0.835240275,0.164759725,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
CFF002,0.139280125,0.269170579,0.577464789,0.014084507,0.0,0.0,0.0,0.0,1,10–15m dominant
CFG001,0.284046693,0.708171206,0.007782101,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFG015,0.19269103,0.358803987,0.433554817,0.014950166,0.0,0.0,0.0,0.0,1,10–15m dominant
CFH010,0.174204355,0.369346734,0.424343942,0.010329425,0.011725293,0.005025126,0.004466778,0.000558347,1,10–15m dominant
CFH016,0.755073148,0.231241151,0.003775366,0.001415762,0.006134969,0.002359604,0.0,0.0,3,0–5m dominant
CFH021,0.496212121,0.378787879,0.125,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
CFH034,0.175261584,0.517563528,0.294469357,0.012705531,0.0,0.0,0.0,0.0,0,5–10m dominant
CFH037,0.240787802,0.608640407,0.137229987,0.011435832,0.00158831,0.000317662,0.0,0.0,0,5–10m dominant
